Id,Label,modularity_class
0x092150fa053e79a9faeb8f9633bb77c14249eee4,0x092150fa053e79a9faeb8f9633bb77c14249eee4,0
0x303389f541ff2d620e42832f180a08e767b28e10,0x303389f541ff2d620e42832f180a08e767b28e10,0
0xc30141b657f4216252dc59af2e7cdb9d8792e1b0,0xc30141b657f4216252dc59af2e7cdb9d8792e1b0,0
0x94d676b6550a1a0cee48754a1ad52ecf9edc7013,0x94d676b6550a1a0cee48754a1ad52ecf9edc7013,0
0xa348756ea381264798a27b3c36f09ff5dde6e195,0xa348756ea381264798a27b3c36f09ff5dde6e195,0
0x13303b4ee819fac204be5ef77523cfcd558c082f,0x13303b4ee819fac204be5ef77523cfcd558c082f,0
0x6609e542e0626bc3fc2110f0ead172030fbe97ab,0x6609e542e0626bc3fc2110f0ead172030fbe97ab,0
0xa4ff6ffa9dbdbc647b4e150e9c1017853a9ed139,0xa4ff6ffa9dbdbc647b4e150e9c1017853a9ed139,0
0xdfb29501b42f63a947ddc5249f185d6bcbe6986f,0xdfb29501b42f63a947ddc5249f185d6bcbe6986f,0
0x513ef3f0d5259a0819370459a86930d047bf8e9d,0x513ef3f0d5259a0819370459a86930d047bf8e9d,0
0x16d5a408e807db8ef7c578279beeee6b228f1c1c,0x16d5a408e807db8ef7c578279beeee6b228f1c1c,0
0xae78736cd615f374d3085123a210448e74fc6393,0xae78736cd615f374d3085123a210448e74fc6393,0
0x54fec6309b53a31e65593f196b4c58f7a704a361,0x54fec6309b53a31e65593f196b4c58f7a704a361,0
0x084b1c3c81545d370f3634392de611caabff8148,0x084b1c3c81545d370f3634392de611caabff8148,0
0x4d7a34632da14d5fc4c548d435caabc444b87839,0x4d7a34632da14d5fc4c548d435caabc444b87839,0
0x7f268357a8c2552623316e2562d90e642bb538e5,0x7f268357a8c2552623316e2562d90e642bb538e5,0
0x5d62fb8dcd9b480960f55956fbdd8d9f07f2b402,0x5d62fb8dcd9b480960f55956fbdd8d9f07f2b402,0
0x1bf979282181f2b7a640d17ab5d2e25125f2de5e,0x1bf979282181f2b7a640d17ab5d2e25125f2de5e,0
0x3404684960fb687f2217b6e44a547130f4119c59,0x3404684960fb687f2217b6e44a547130f4119c59,0
0x65cedc83561cc96f0b9b7a68883f8c0116ca3d59,0x65cedc83561cc96f0b9b7a68883f8c0116ca3d59,0
0xea7e9a5e6c4c0316dbca127ad8c294d238eebb85,0xea7e9a5e6c4c0316dbca127ad8c294d238eebb85,0
0x97d9b83030cb6b9edc7682c09e1d6a1a798d4002,0x97d9b83030cb6b9edc7682c09e1d6a1a798d4002,0
0x174ae882db769592af90068c252a0c4bb9e6bca5,0x174ae882db769592af90068c252a0c4bb9e6bca5,0
0xebfe1ab93d1122e065adcafd8c3174261e8e726f,0xebfe1ab93d1122e065adcafd8c3174261e8e726f,0
0x87e4590c885a6c7dd4f5b617a97f4d9baa1eadd7,0x87e4590c885a6c7dd4f5b617a97f4d9baa1eadd7,0
0x3f3456d6c344089fd8495c830e5255adf82c8feb,0x3f3456d6c344089fd8495c830e5255adf82c8feb,0
0xf6e60b217a15676bcfd8d35592d13d9f11f1fe1c,0xf6e60b217a15676bcfd8d35592d13d9f11f1fe1c,0
0x660e8ac72dd2c4b69fbefd0c89824c7e0a88e8a2,0x660e8ac72dd2c4b69fbefd0c89824c7e0a88e8a2,0
0xd93206bd0062cc054e397ecccdb8436c3fa5700e,0xd93206bd0062cc054e397ecccdb8436c3fa5700e,0
0xc24f7c14ec350a7dbcc08673aeef4e87c726fe11,0xc24f7c14ec350a7dbcc08673aeef4e87c726fe11,0
0x6f75beaa3d3d8a15e08a9f499464c696fc4d4cde,0x6f75beaa3d3d8a15e08a9f499464c696fc4d4cde,0
0x5283d291dbcf85356a21ba090e6db59121208b44,0x5283d291dbcf85356a21ba090e6db59121208b44,0
0xd605f1cfc197664d6ff8a13265ef46a3def3b0d4,0xd605f1cfc197664d6ff8a13265ef46a3def3b0d4,0
0x53f451165ba6fdbe39a134673d13948261b2334a,0x53f451165ba6fdbe39a134673d13948261b2334a,0
0x51d3bc729b3f863075bf3f8d3d967ccd06df20af,0x51d3bc729b3f863075bf3f8d3d967ccd06df20af,0
0x3a94ca9ece277c7b5e627a5da6251ac35f815ce0,0x3a94ca9ece277c7b5e627a5da6251ac35f815ce0,0
0x73df0c88f3b0e553d8bef7605f5750e07a8c36a8,0x73df0c88f3b0e553d8bef7605f5750e07a8c36a8,0
0xb877c15c2eb728b3f6a81058ef9c84ac7cd66ed9,0xb877c15c2eb728b3f6a81058ef9c84ac7cd66ed9,0
0x90134955c2c0f19beab800da4c2ec0aec761cb19,0x90134955c2c0f19beab800da4c2ec0aec761cb19,0
0xda82d688e815916b0197c3c537fa76c9b43f71dc,0xda82d688e815916b0197c3c537fa76c9b43f71dc,1
0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,1
0xe66b31678d6c16e9ebf358268a790b763c133750,0xe66b31678d6c16e9ebf358268a790b763c133750,0
0xf32c2870e3917e9d837059928b23b460f64f8bd1,0xf32c2870e3917e9d837059928b23b460f64f8bd1,0
0xf148aab62a44c8d978ec0bdc6bbb7bd19fadc223,0xf148aab62a44c8d978ec0bdc6bbb7bd19fadc223,0
0x4bb08998a697d0db666783ba5b56e85b33ba262f,0x4bb08998a697d0db666783ba5b56e85b33ba262f,0
0x80dc9a538b0a02b36d29020293aef1b9ab16223b,0x80dc9a538b0a02b36d29020293aef1b9ab16223b,0
0x0787b2687613bfc78f5668784306d2ba1af20cd7,0x0787b2687613bfc78f5668784306d2ba1af20cd7,0
0xb6e41485e7786d6c841314f15051adf48da7c56a,0xb6e41485e7786d6c841314f15051adf48da7c56a,0
0x58bfc907bb3dda1861bff8a0aca01e9be122ada0,0x58bfc907bb3dda1861bff8a0aca01e9be122ada0,0
0x20838510382cc01f9f8dc1aa065440f3ccc0a0ff,0x20838510382cc01f9f8dc1aa065440f3ccc0a0ff,0
0x4b085138260814f39aad937aab140408afa7e6cb,0x4b085138260814f39aad937aab140408afa7e6cb,0
0x0ab87046fbb341d058f17cbc4c1133f25a20a52f,0x0ab87046fbb341d058f17cbc4c1133f25a20a52f,0
0x4da0c48376c277cdbd7fc6fdc6936dee3e4adf75,0x4da0c48376c277cdbd7fc6fdc6936dee3e4adf75,0
0xfda82573483f52294a7bb24613cd7169cb33a869,0xfda82573483f52294a7bb24613cd7169cb33a869,0
0x41d6f82de64abbfe963a1483e6ae6e0b82f6e4e0,0x41d6f82de64abbfe963a1483e6ae6e0b82f6e4e0,0
0x6982508145454ce325ddbe47a25d4ec3d2311933,0x6982508145454ce325ddbe47a25d4ec3d2311933,0
0xd774557b647330c91bf44cfeab205095f7e6c367,0xd774557b647330c91bf44cfeab205095f7e6c367,0
0xc580a7d90ee5a2a74d76376548d34a5632d995d9,0xc580a7d90ee5a2a74d76376548d34a5632d995d9,0
0x96268daf15c91e228db73bc24fb300e6faef3d65,0x96268daf15c91e228db73bc24fb300e6faef3d65,0
0x0e33fd2db4f140dca8f65671c40e36f8fd648fff,0x0e33fd2db4f140dca8f65671c40e36f8fd648fff,0
0xf216c9e7414e84a37f5c24148fa8899cb674ab84,0xf216c9e7414e84a37f5c24148fa8899cb674ab84,0
0x48b243f9a549402faf54c95136a725961730cf18,0x48b243f9a549402faf54c95136a725961730cf18,0
0x6f1a21fbb911c988f24d14f799843b64aac246c2,0x6f1a21fbb911c988f24d14f799843b64aac246c2,0
0x96431233a9b40ea75e8baaca48bce8ccef5ea863,0x96431233a9b40ea75e8baaca48bce8ccef5ea863,0
0x5cac8595f7b4dec508062b1572736ccd8de27e4a,0x5cac8595f7b4dec508062b1572736ccd8de27e4a,0
0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85,0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85,0
0xd391032fec8877953c51399c7c77fbcc93ee3e2a,0xd391032fec8877953c51399c7c77fbcc93ee3e2a,0
0xb7be4001bff2c5f4a61dd2435e4c9a19d8d12343,0xb7be4001bff2c5f4a61dd2435e4c9a19d8d12343,0
0xf661d58cfe893993b11d53d11148c4650590c692,0xf661d58cfe893993b11d53d11148c4650590c692,0
0xf69159f21d9262b648ad6967796213119a89d57a,0xf69159f21d9262b648ad6967796213119a89d57a,0
0x7723e7257662df7702381474eec08d43104110c1,0x7723e7257662df7702381474eec08d43104110c1,0
0xde659726cfd166aca4867994d396efef386ead68,0xde659726cfd166aca4867994d396efef386ead68,0
0xd0624a5804da7a85a4185730a41c52db21ccc60c,0xd0624a5804da7a85a4185730a41c52db21ccc60c,0
0x0d9dd8ec58c749a3b8f728e363d900189567dd93,0x0d9dd8ec58c749a3b8f728e363d900189567dd93,0
0x2cd3a2eebb970be23f97de8a942f77a4334bbab5,0x2cd3a2eebb970be23f97de8a942f77a4334bbab5,0
0x82e9529325a9ef1cde66cb9b748fca7e0deee663,0x82e9529325a9ef1cde66cb9b748fca7e0deee663,0
0x296059951ce945e65db7d9240d42165904178e0b,0x296059951ce945e65db7d9240d42165904178e0b,0
0x7b72b666d9022b4a75b444fde55f7b6c4533fce7,0x7b72b666d9022b4a75b444fde55f7b6c4533fce7,0
0xa822baa87a6965f901c4e1ec8fc5c4f2f0a2f4fe,0xa822baa87a6965f901c4e1ec8fc5c4f2f0a2f4fe,0
0xbecf19657579eb17698dcb8f56e7d52f731fa7f8,0xbecf19657579eb17698dcb8f56e7d52f731fa7f8,0
0xe75512aa3bec8f00434bbd6ad8b0a3fbff100ad6,0xe75512aa3bec8f00434bbd6ad8b0a3fbff100ad6,0
0xba30e5f9bb24caa003e9f2f0497ad287fdf95623,0xba30e5f9bb24caa003e9f2f0497ad287fdf95623,0
0x764aeebcf425d56800ef2c84f2578689415a2daa,0x764aeebcf425d56800ef2c84f2578689415a2daa,0
0x74312363e45dcaba76c59ec49a7aa8a65a67eed3,0x74312363e45dcaba76c59ec49a7aa8a65a67eed3,0
0x4d6283b4198c0039f2addc6a8784bbdef6e259eb,0x4d6283b4198c0039f2addc6a8784bbdef6e259eb,0
0x638a98bbb92a7582d07c52ff407d49664dc8b3ee,0x638a98bbb92a7582d07c52ff407d49664dc8b3ee,0
0x790b2cf29ed4f310bf7641f013c65d4560d28371,0x790b2cf29ed4f310bf7641f013c65d4560d28371,0
0x8cae61967466ebbf15c12dc802b29594bc04efc6,0x8cae61967466ebbf15c12dc802b29594bc04efc6,0
0x5c0796ed4f0b1de9f9eda9fd6fe29562b2a60296,0x5c0796ed4f0b1de9f9eda9fd6fe29562b2a60296,0
0x1b6b89b8b7022add8cdb2212b58dc7b9f8a98ed8,0x1b6b89b8b7022add8cdb2212b58dc7b9f8a98ed8,0
0x12970e6868f88f6557b76120662c1b3e50a646bf,0x12970e6868f88f6557b76120662c1b3e50a646bf,0
0x3ee18b2214aff97000d974cf647e7c347e8fa585,0x3ee18b2214aff97000d974cf647e7c347e8fa585,0
0x15f20f9dfdf96ccf6ac96653b7c0abfe4a9c9f0f,0x15f20f9dfdf96ccf6ac96653b7c0abfe4a9c9f0f,0
0xe4edb277e41dc89ab076a1f049f4a3efa700bce8,0xe4edb277e41dc89ab076a1f049f4a3efa700bce8,0
0x3aa13f0b6991f0a6fbfd874fffe380b72e839b24,0x3aa13f0b6991f0a6fbfd874fffe380b72e839b24,0
0x529a4e15b3ce13523417f945ecd0959ff71e0a9e,0x529a4e15b3ce13523417f945ecd0959ff71e0a9e,0
0x00005ea00ac477b1030ce78506496e8c2de24bf5,0x00005ea00ac477b1030ce78506496e8c2de24bf5,0
0x3d71287277c98a649928d519a8bd344894e8704e,0x3d71287277c98a649928d519a8bd344894e8704e,0
0xa8c12639ef7dab08f056264471bb36cad03b5228,0xa8c12639ef7dab08f056264471bb36cad03b5228,0
0x9fff0b1a6e9e9554baf3f8a39b6353fda9c30054,0x9fff0b1a6e9e9554baf3f8a39b6353fda9c30054,0
0xbe9371326f91345777b04394448c23e2bfeaa826,0xbe9371326f91345777b04394448c23e2bfeaa826,0
0x9674739124d69d555712a30e0a44de648f494219,0x9674739124d69d555712a30e0a44de648f494219,0
0x72636fa84883a0dbe1cbcc4ab000a4c40d7520c0,0x72636fa84883a0dbe1cbcc4ab000a4c40d7520c0,0
0xf637d3eb55ad7f859543d1b5bd4bbcf93b6fa5a5,0xf637d3eb55ad7f859543d1b5bd4bbcf93b6fa5a5,0
0xb98850497a59d8ed5c1b9d228969775de050409a,0xb98850497a59d8ed5c1b9d228969775de050409a,0
0x3dd5bf581484a5b88cbe8652e6e1b6e18c5dc71f,0x3dd5bf581484a5b88cbe8652e6e1b6e18c5dc71f,0
0x322dee2f729dd1abf030d4a5cba831ec5e905347,0x322dee2f729dd1abf030d4a5cba831ec5e905347,0
0x618e9452e407cf5f1435444c73e5c842b210200c,0x618e9452e407cf5f1435444c73e5c842b210200c,0
0x7057086793f5712623bf2cfba34c5e374e3de7e0,0x7057086793f5712623bf2cfba34c5e374e3de7e0,0
0xc7f8309622bf1167eb5430d131ba137770479556,0xc7f8309622bf1167eb5430d131ba137770479556,0
0x7f436733b4b09197a1068d21cc1c88f4e908e606,0x7f436733b4b09197a1068d21cc1c88f4e908e606,0
0x4fe37cd47c6b6dd48cc6da2576569651dfbbc834,0x4fe37cd47c6b6dd48cc6da2576569651dfbbc834,0
0xb96094e7338606a27fe8e13dcafb0a45b15b4691,0xb96094e7338606a27fe8e13dcafb0a45b15b4691,0
0x11181bd3baf5ce2a478e98361985d42625de35d1,0x11181bd3baf5ce2a478e98361985d42625de35d1,0
0x6bca6de2dbdc4e0d41f7273011785ea16ba47182,0x6bca6de2dbdc4e0d41f7273011785ea16ba47182,0
0x26141f4a62f498a61ede1edaa6407525bc023144,0x26141f4a62f498a61ede1edaa6407525bc023144,0
0x46c1bfae04c19aa6b114a0fc3ef78d19c9256763,0x46c1bfae04c19aa6b114a0fc3ef78d19c9256763,0
0xd153f0014db6d1f339c6340d2c9f59214355d9d7,0xd153f0014db6d1f339c6340d2c9f59214355d9d7,0
0x9b6bf20ca2b5a4fdec681e75cfa9a7a5315bf36f,0x9b6bf20ca2b5a4fdec681e75cfa9a7a5315bf36f,0
0x3fe476aaa285c3a24fe20fb296a3a5d5189a9eb8,0x3fe476aaa285c3a24fe20fb296a3a5d5189a9eb8,0
0x089eab60e82ec67ea2d36de0f18b6a0dc6834c64,0x089eab60e82ec67ea2d36de0f18b6a0dc6834c64,0
0x1111111254eeb25477b68fb85ed929f73a960582,0x1111111254eeb25477b68fb85ed929f73a960582,0
0x7d6b5892210ee247b410b3bb5c94e1fe077857ea,0x7d6b5892210ee247b410b3bb5c94e1fe077857ea,0
0x495f947276749ce646f68ac8c248420045cb7b5e,0x495f947276749ce646f68ac8c248420045cb7b5e,0
0x46f11558443d766dc9360d368d4560d729bf772f,0x46f11558443d766dc9360d368d4560d729bf772f,0
0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,1
0x032df438eff5b5ac658cf4082425ce14f034a97c,0x032df438eff5b5ac658cf4082425ce14f034a97c,0
0x64192819ac13ef72bf6b5ae239ac672b43a9af08,0x64192819ac13ef72bf6b5ae239ac672b43a9af08,0
0x7a5f833ae3cf0761baab4aa14eafd56ba79523be,0x7a5f833ae3cf0761baab4aa14eafd56ba79523be,0
0x5383c23941dfc977789e853a442adc86bf1f1370,0x5383c23941dfc977789e853a442adc86bf1f1370,0
0x0cfc80c8d057e3eaad4eeb60f576f7e29b73ae4a,0x0cfc80c8d057e3eaad4eeb60f576f7e29b73ae4a,0
0x03b8f29792d5f1732c0c9ece0bd638b4e482df96,0x03b8f29792d5f1732c0c9ece0bd638b4e482df96,0
0x586b1b3d35264f6b43c16a8a7fa469bd3b22b18a,0x586b1b3d35264f6b43c16a8a7fa469bd3b22b18a,0
0x5f32d31778a8588cfa0af9ca996b989d288832fe,0x5f32d31778a8588cfa0af9ca996b989d288832fe,0
0xdd67874a763498a3d040167ebeab9743f5493090,0xdd67874a763498a3d040167ebeab9743f5493090,0
0xcf6efe6cad0f9428f2b5f95cff90122dcd3bb4bc,0xcf6efe6cad0f9428f2b5f95cff90122dcd3bb4bc,0
0x8982efb4c88ec7cfd53c19bac44942f86e97f6e7,0x8982efb4c88ec7cfd53c19bac44942f86e97f6e7,0
0x19d62776693fbc90e0f1a21b791c9643a6526110,0x19d62776693fbc90e0f1a21b791c9643a6526110,0
0x3a59e2a3c8ba06b5383e3cae21282c09ccbf80a1,0x3a59e2a3c8ba06b5383e3cae21282c09ccbf80a1,0
0x05535411d8d2f25567f444b0fb918beea9160d5c,0x05535411d8d2f25567f444b0fb918beea9160d5c,0
0xc4448b71118c9071bcb9734a0eac55d18a153949,0xc4448b71118c9071bcb9734a0eac55d18a153949,0
0x0a9f824c05a74f577a536a8a0c673183a872dff4,0x0a9f824c05a74f577a536a8a0c673183a872dff4,0
0x32400084c286cf3e17e7b677ea9583e60a000324,0x32400084c286cf3e17e7b677ea9583e60a000324,0
0xed19fd9b972d301d85d9fecdcb5124486ef95935,0xed19fd9b972d301d85d9fecdcb5124486ef95935,0
0x80c67432656d59144ceff962e8faf8926599bcf8,0x80c67432656d59144ceff962e8faf8926599bcf8,0
